date,product_id,product_name,entry_axis,expansion_axis,convergence_axis,return_axis,basket_axis,brand_first_customer_cnt,structural_active_order_cnt,latest_order_date,basket_pair_rows,basket_top_pair_product_id
2026-04-06,1000000128,흑임자인절미,0.014823899879600056,0.05109359843172883,0.028949964796032488,0.06291306473560783,0.12121004252983948,61,26,2026-03-22,802,1000000064
2026-04-06,1000000142,경기 미숫가루,0.006769374506764733,0.0775608031212259,0.010448732550721908,0,0.061119495129647414,35,15,2026-03-20,628,1000000064
2026-04-06,1000000143,"경기참기름, 경기들기름",0.005032579947808037,0.06077973667780719,0.009987663149832387,0.0883593591273068,0.04335299766771848,25,10,2026-03-21,482,1000000064
2026-04-06,1000000144,경기 미숫가루 쫀드기,0.01877828277174198,0,0,0.06291306473560783,0.04211826039237207,61,21,2026-03-13,432,1000000064
2026-04-06,1000000153,유밀상,0.006307856166826636,0.04649407414145859,0.04992369009928218,0.05454545454545454,0.019618603374948553,55,29,2026-03-19,52,1000000156
2026-04-06,1000000154,화연상,0.0033876714286969044,0.053073714263937616,0.006575302554347784,0.1111111111111111,0.00425298394841542,36,15,2026-03-15,46,1000000153
2026-04-06,1000000156,기원상,0.008936910494414295,0.10146400237966263,0.05814347079368195,0.14705882352941177,0.01673754973247359,68,55,2026-03-18,46,1000000153
2026-04-07,1000000027,마스코바도 설기,0.0007952468232457556,0.11106334517535661,0.021502395751350788,0.13333333333333333,0.03992317190286734,15,6,2026-03-09,534,1000000042
2026-04-07,1000000028,마스코바도 딸기설기,0.0006894167582924601,0.014179933031051563,0.015215190427661354,0.08408451516658647,0.02407737686925504,14,1,2026-02-15,414,1000000071
2026-04-07,1000000033,가래떡(40개) 4kg,0.0073774267336936825,0.06782077720094955,0.06569786091001259,0.06521739130434782,0.06605844423103306,46,23,2026-03-02,560,1000000035
2026-04-07,1000000035,떡국떡 500g,0.028207555006417195,0.12633528384579776,0.11968953531314987,0.16615301922132156,0.1485114556180546,77,42,2026-03-12,742,1000000064
2026-04-07,1000000042,약식,0.0761975834851012,0.48715212467494895,0.40529566319803867,0.1386195418694617,0.4242008505967897,189,83,2026-03-21,908,1000000064
2026-04-07,1000000043,모듬영양찰떡,0.07638757960802821,0.18291223109057778,0.34447791607035266,0.3416702583082287,0.4827136781451502,194,96,2026-03-20,942,1000000064
2026-04-07,1000000044,고구마찰떡,0.0520860178254798,0.14445382268511733,0.22725128526004593,0.351740558119174,0.36657977774729045,142,83,2026-03-22,780,1000000064
2026-04-07,1000000045,완두시루떡,0.2147049639792353,0.19354771278479158,0.4134082209867414,0.4926748163574878,0.6277953079983537,311,157,2026-03-22,994,1000000064
2026-04-07,1000000062,흰이티,0.10139022578671639,0.0244095518457628,0.228659297354279,0.10628571367301548,0.33879818905199616,240,125,2026-03-22,942,1000000063
2026-04-07,1000000063,쑥이티,0.1498265582097515,0.14166254331923372,0.17740701020256064,0.25152881378267,0.40519961585951436,296,153,2026-03-22,1000,1000000062
2026-04-07,1000000064,2색 이티,1,0.10885692683948416,1,0.17346530693861228,1,1667,1080,2026-03-22,1018,1000000045
2026-04-07,1000000065,흰인절미,0.010911565222950934,0.07666526561667728,0.034417591709892816,0.335329287628144,0.1164768829743449,50,14,2026-03-12,664,1000000064
2026-04-07,1000000066,쑥인절미,0.022630857477144464,0.07794923634671388,0.03426434149502379,0.27282232721349853,0.16970777884483468,86,43,2026-03-20,688,1000000064
2026-04-07,1000000069,설기세트,0.03400242226158163,0.03621745075151477,0.028880621004202096,0.20596806754369382,0.19049252297983263,103,44,2026-03-21,736,1000000064
2026-04-07,1000000070,마스코바도 쑥설기,0.0018778884098421462,0.042078547615471217,0.008430430569950246,0.08944999430207091,0.0401289614487584,23,13,2026-03-20,466,1000000043
2026-04-07,1000000071,마스코바도 호박설기,0.004810505079457745,0.05571408445852474,0.023938991848980268,0.24142769932027391,0.06935107696529016,35,10,2026-03-20,578,1000000064
2026-04-07,1000000072,마스코바도 흑임자설기,0.00015151541256300217,0.015741189311563607,0.0024777547608375943,0,0.0197557964055426,13,4,2026-03-17,312,1000000044
2026-04-07,1000000083,백설기,0.02656206228928265,0.12394929137554106,0.053884933399590725,0.2749006593499532,0.1275895184524626,78,9,2026-03-07,836,1000000064
2026-04-07,1000000084,십리향 1단 (1호 2호 3호),0.06766205275431397,0.025568413809627637,0.1516567120061398,0.0371704252372221,0.09034161064617917,147,61,2026-03-22,642,1000000085
2026-04-07,1000000085,십리향 2단 (1호 2호 3호),0.16634285703499133,0.1981395871142221,0.21034080691235907,0.17364104474375516,0.12271916586637399,318,130,2026-03-22,802,1000000064
2026-04-07,1000000086,십리향 3단,0.10034626908027526,0.5546961623910128,0.21268962642242673,0.26664592532261594,0.06660721635340924,200,88,2026-03-22,638,1000000064
2026-04-07,1000000087,백리향 1단 (1호 2호 3호),0.24852152899868585,0.16583195707637083,0.38271054042116437,0.31289857007520966,0.1365070654410756,464,225,2026-03-22,924,1000000064
2026-04-07,1000000088,백리향 2단 (1호 2호),0.2137531609112833,0.2768694985626578,0.3655306926642491,0.11267605633802817,0.10769652901632597,355,156,2026-03-21,716,1000000064
2026-04-07,1000000089,백리향 3단,0.019125983399799422,0.3468923665118731,0.05346213307644682,0.13875694660474924,0.019412813829057483,50,17,2026-03-19,352,1000000088
2026-04-07,1000000090,일리향 1단 (1호 2호 3호),0.05515779787043716,0.004513059165564536,0.12106429815490075,0.0234375,0.11071477568939497,128,62,2026-03-20,660,1000000091
2026-04-07,1000000091,일리향 2단 (1호 2호 3호),0.17156077695432387,0.16949828891217067,0.17955413480367394,0.12979987913296787,0.12148442859102758,180,85,2026-03-20,630,1000000064
2026-04-07,1000000092,일리향 3단,0.07352369275513616,0.12242813690267587,0.13444814218804152,0.07146927508308193,0.0706544107559336,156,84,2026-03-21,546,1000000064
2026-04-07,1000000093,매화 2송이 1호,0.6225901287510982,0.18844171417511477,0.34033931753490787,0.11189801699716714,0.1368500480175607,706,387,2026-03-20,734,1000000064
2026-04-07,1000000094,매화 3송이 1호,0.15782130303011296,0.171950335032846,0.21048894342169153,0.12508843312585838,0.05631773905885581,190,102,2026-03-22,702,1000000064
2026-04-07,1000000095,매화 5송이 1호,0,0,0,0,0.0020578954589106874,7,3,2026-03-12,48,1000000144
2026-04-07,1000000108,매화 2송이 2호,0.22000878816337824,0.1940152968146593,0.21878834731347047,0.20768700023231934,0.06050212649197421,248,141,2026-03-22,534,1000000093
2026-04-07,1000000110,매화 3송이 2호,0.040676034091955915,0.09438879097055343,0.04573472804510567,0.09859154929577464,0.03669913568390726,71,28,2026-03-21,572,1000000111
2026-04-07,1000000111,매화 3송이 3호,0.30498340319073847,0.2187996627684222,0.29267112870493833,0.10089020771513353,0.08759775003429826,337,184,2026-03-22,638,1000000064
2026-04-07,1000000112,매화 5송이 2호,0.06646780445737249,0.09203360379621504,0.1077600038788019,0.14883903389052958,0.04314720812182741,93,50,2026-03-21,668,1000000113
2026-04-07,1000000113,매화 5송이 3호,0.07375601868834221,0.12658476169968258,0.06234994997233284,0.11337571584249714,0.0434215941830155,102,67,2026-03-19,598,1000000064
2026-04-07,1000000121,깨송편 1kg,0.05961694434243251,0.10299428847600807,0.15859519323079146,0.2077855388262532,0.18459322266428865,184,34,2026-03-07,768,1000000064
2026-04-07,1000000127,흑임자이티,0.09944681266031899,0.033160561483142524,0.03784928541850705,0.1930964015748923,0.42564137741802716,247,137,2026-03-22,826,1000000064
2026-04-07,1000000128,흑임자인절미,0.014722894857694397,0.05105335962701179,0.02893403988096917,0.06286351750065569,0.12121004252983948,61,26,2026-03-22,802,1000000064
2026-04-07,1000000142,경기 미숫가루,0.0067222092738164485,0.07749972004807609,0.010431043218236707,0,0.061119495129647414,35,15,2026-03-20,628,1000000064
2026-04-07,1000000143,"경기참기름, 경기들기름",0.0049962624217349955,0.06073186954709023,0.009981161620339752,0.0882897716426516,0.04335299766771848,25,10,2026-03-21,482,1000000064
2026-04-07,1000000144,경기 미숫가루 쫀드기,0.0186466688557461,0,0,0.06286351750065569,0.04211826039237207,61,21,2026-03-13,432,1000000064
2026-04-07,1000000153,유밀상,0.006270635510355465,0.04645745769581173,0.04988866090925219,0.05454545454545454,0.019618603374948553,55,29,2026-03-19,52,1000000156
2026-04-07,1000000154,화연상,0.0033669662384110256,0.05303191601739743,0.006571539951991028,0.1111111111111111,0.00425298394841542,36,15,2026-03-15,46,1000000153
2026-04-07,1000000156,기원상,0.008884063946306805,0.10138409432262843,0.05810692046685066,0.14705882352941177,0.01673754973247359,68,55,2026-03-18,46,1000000153
2026-04-08,1000000027,마스코바도 설기,0.0007966422973715449,0.11105088111591688,0.021437623515661138,0.13333333333333333,0.03992317190286734,15,6,2026-03-09,534,1000000042
2026-04-08,1000000028,마스코바도 딸기설기,0.0006906923499338096,0.014178341691191672,0.015179185031307236,0.08407507880039974,0.02407737686925504,14,1,2026-02-15,414,1000000071
2026-04-08,1000000033,가래떡(40개) 4kg,0.007387506516346854,0.06781316602917235,0.06556135265967403,0.06521739130434782,0.06605844423103306,46,23,2026-03-02,560,1000000035
2026-04-08,1000000035,떡국떡 500g,0.028263099891134714,0.12632110589640588,0.1188937159173168,0.16613437273535092,0.1485114556180546,77,42,2026-03-12,742,1000000064
2026-04-08,1000000042,약식,0.07589852692881786,0.48845140362646117,0.40702518250110836,0.13910910401220877,0.4242008505967897,188,83,2026-03-21,908,1000000064
2026-04-08,1000000043,모듬영양찰떡,0.07651109794114166,0.18289170380574798,0.34750960104514733,0.34163191443877644,0.4827136781451502,194,96,2026-03-20,942,1000000064
2026-04-08,1000000044,고구마찰떡,0.051432674309265854,0.14612508085886186,0.22665136925240964,0.31513518018169867,0.36657977774729045,141,83,2026-03-22,780,1000000064
2026-04-08,1000000045,완두시루떡,0.21410363316993497,0.19456885152413722,0.4112732459825162,0.48456332961804943,0.6277953079983537,310,157,2026-03-22,994,1000000064
2026-04-08,1000000062,흰이티,0.0998574755061197,0.01950953905685238,0.2275609156331276,0.10722315774335121,0.33879818905199616,237,125,2026-03-22,942,1000000063
2026-04-08,1000000063,쑥이티,0.1513759409449555,0.1449466450882509,0.17759235806539253,0.24966950495164092,0.40519961585951436,299,153,2026-03-22,1000,1000000062
2026-04-08,1000000064,2색 이티,1,0.11187795325869479,1,0.17336131095123902,1,1668,1080,2026-03-22,1018,1000000045
2026-04-08,1000000065,흰인절미,0.010930128636821796,0.07665666187413647,0.03432768515942441,0.3352916553727291,0.1164768829743449,50,14,2026-03-12,664,1000000064
2026-04-08,1000000066,쑥인절미,0.02285629586535651,0.09200667134859611,0.008125894449663136,0.2727917097879428,0.16970777884483468,86,43,2026-03-20,688,1000000064
2026-04-08,1000000069,설기세트,0.03437989782735461,0.03476473733421732,0.028924084830430682,0.20472567541261313,0.19049252297983263,104,44,2026-03-21,736,1000000064
2026-04-08,1000000070,마스코바도 쑥설기,0.0016875052224205856,0.04467560481266495,0.008094662814844214,0.08988306206357592,0.0401289614487584,22,13,2026-03-20,466,1000000043
2026-04-08,1000000071,마스코바도 호박설기,0.004817550751791643,0.055707831957672864,0.0237998631471788,0.2414006051499158,0.06935107696529016,35,10,2026-03-20,578,1000000064
2026-04-08,1000000072,마스코바도 흑임자설기,0.00015140719962281415,0.01573942276006166,0.0024622736693791134,0,0.0197557964055426,13,4,2026-03-17,312,1000000044
2026-04-08,1000000083,백설기,0.026735904311461643,0.13881738562829637,0.05368893004759573,0.2748698086840315,0.1275895184524626,78,9,2026-03-07,836,1000000064
2026-04-08,1000000084,십리향 1단 (1호 2호 3호),0.07025558767072186,0.02446619339614834,0.15171062896758075,0.037000328268000614,0.09034161064617917,148,61,2026-03-22,642,1000000085
2026-04-08,1000000085,십리향 2단 (1호 2호 3호),0.1667550532364311,0.19811735094271787,0.20871896264865933,0.17362155791577022,0.12271916586637399,318,130,2026-03-22,802,1000000064
2026-04-08,1000000086,십리향 3단,0.10053490888802043,0.5546339117364146,0.2120041035688012,0.26661600104240146,0.06660721635340924,200,88,2026-03-22,638,1000000064
2026-04-08,1000000087,백리향 1단 (1호 2호 3호),0.24317091527954432,0.15832507129353235,0.37994252514777876,0.313884462073203,0.1365070654410756,462,225,2026-03-22,924,1000000064
2026-04-08,1000000088,백리향 2단 (1호 2호),0.2141557290544126,0.2768384269441892,0.3636480479823111,0.11267605633802817,0.10769652901632597,355,156,2026-03-21,716,1000000064
2026-04-08,1000000089,백리향 3단,0.019168267501656566,0.34685343659247836,0.05333693526812451,0.13874137463699135,0.019412813829057483,50,17,2026-03-19,352,1000000088
2026-04-08,1000000090,일리향 1단 (1호 2호 3호),0.054839975860224315,0.005623839831727092,0.12037458467329537,0.023622047244094488,0.11071477568939497,127,62,2026-03-20,660,1000000091
2026-04-08,1000000091,일리향 2단 (1호 2호 3호),0.17261843240842692,0.16797994016258813,0.17936567318121766,0.12929625909468784,0.12148442859102758,181,85,2026-03-20,630,1000000064
2026-04-08,1000000092,일리향 3단,0.07362224586769757,0.12241439743198876,0.13417323753855392,0.07146125445943384,0.0706544107559336,156,84,2026-03-21,546,1000000064
2026-04-08,1000000093,매화 2송이 1호,0.6279513128611162,0.19326844858666,0.3376314307630122,0.11142454160789844,0.1368500480175607,709,387,2026-03-20,734,1000000064
2026-04-08,1000000094,매화 3송이 1호,0.15589052280412594,0.1748609358126,0.20880940997466405,0.1259856036336985,0.05631773905885581,188,102,2026-03-22,702,1000000064
2026-04-08,1000000095,매화 5송이 1호,0,0,0,0,0.0020578954589106874,7,3,2026-03-12,48,1000000144
2026-04-08,1000000108,매화 2송이 2호,0.2217083185772214,0.20548903737702648,0.21817985822366145,0.2064817380406836,0.06050212649197421,250,141,2026-03-22,534,1000000093
2026-04-08,1000000110,매화 3송이 2호,0.042771565776148955,0.09212054147983145,0.04587550287259204,0.09722222222222222,0.03669913568390726,72,28,2026-03-21,572,1000000111
2026-04-08,1000000111,매화 3송이 3호,0.3051064932395818,0.21314418752258418,0.2920564891162392,0.10089020771513353,0.08759775003429826,337,184,2026-03-22,638,1000000064
2026-04-08,1000000112,매화 5송이 2호,0.06732023361793806,0.0901228655170393,0.1079326914628985,0.14787149779009362,0.04314720812182741,94,50,2026-03-21,668,1000000113
2026-04-08,1000000113,매화 5송이 3호,0.07339594782154339,0.1285922964421301,0.06204458134074,0.11404828897265284,0.0434215941830155,101,67,2026-03-19,598,1000000064
2026-04-08,1000000121,깨송편 1kg,0.05969873890908571,0.10298272996467843,0.15816883606810894,0.20776222013994353,0.18459322266428865,184,34,2026-03-07,768,1000000064
2026-04-08,1000000127,흑임자이티,0.10005651165414227,0.03939773458065795,0.07817780055543937,0.19252154835207155,0.42564137741802716,248,137,2026-03-22,826,1000000064
2026-04-08,1000000128,흑임자인절미,0.014747437425864457,0.05104763017497714,0.02883975005044625,0.06285646265625602,0.12121004252983948,61,26,2026-03-22,802,1000000064
2026-04-08,1000000142,경기 미숫가루,0.006951412833314162,0.0745898567613797,0.010607724424657926,0,0.061119495129647414,36,15,2026-03-20,628,1000000064
2026-04-08,1000000143,"경기참기름, 경기들기름",0.0050072418181559865,0.06072505392641244,0.009956398160152426,0.08827986334248346,0.04335299766771848,25,10,2026-03-21,482,1000000064
2026-04-08,1000000144,경기 미숫가루 쫀드기,0.0186825429758543,0,0,0.06285646265625602,0.04211826039237207,61,21,2026-03-13,432,1000000064
2026-04-08,1000000153,유밀상,0.006273561808873662,0.04645224401785862,0.049773290185302126,0.05454545454545454,0.019618603374948553,55,29,2026-03-19,52,1000000156
2026-04-08,1000000154,화연상,0.003369470055437157,0.05302596452230785,0.0065352090716373126,0.1111111111111111,0.00425298394841542,36,15,2026-03-15,46,1000000153
2026-04-08,1000000156,기원상,0.00888835405993753,0.10137271651498285,0.05795285331929347,0.14705882352941177,0.01673754973247359,68,55,2026-03-18,46,1000000153
2026-04-09,1000000027,마스코바도 설기,0.0036250738855266467,0.1491142616034675,0.05239183477099374,0.125,0.03992317190286734,16,6,2026-03-09,534,1000000042
2026-04-09,1000000028,마스코바도 딸기설기,0.0034393196768415938,0.07727471740807358,0.0397906729441036,0.20606591308819627,0.02407737686925504,15,1,2026-02-15,414,1000000071
2026-04-09,1000000033,가래떡,0.01285641523682975,0.1507666730084433,0.0931864853040893,0.06382978723404255,0.06605844423103306,47,23,2026-03-02,560,1000000035
2026-04-09,1000000035,떡국떡 500g,0.038437795816084884,0.21217037031199243,0.15147735248716584,0.21217037031199246,0.1485114556180546,77,42,2026-03-12,742,1000000064
2026-04-09,1000000042,약식,0.08954579667509904,0.5931035386691705,0.46017100515937387,0.15818482059916483,0.4242008505967897,189,83,2026-03-21,908,1000000064
2026-04-09,1000000043,모듬영양찰떡,0.09050351268437203,0.2676072002986551,0.39285834056890306,0.3510078182779107,0.4827136781451502,196,96,2026-03-20,942,1000000064
2026-04-09,1000000044,고구마찰떡,0.06312718524877485,0.23592480819403353,0.26482538474327866,0.37073898430490987,0.36657977774729045,141,83,2026-03-22,780,1000000064
2026-04-09,1000000045,완두시루떡,0.23570359991867476,0.28658906801249123,0.447163293544583,0.5317313925028938,0.6277953079983537,309,157,2026-03-22,994,1000000064
2026-04-09,1000000062,흰이티,0.1147186315573367,0.14563892693166122,0.2490050818020299,0.11949860671315794,0.33879818905199616,238,125,2026-03-22,942,1000000063
2026-04-09,1000000063,쑥이티,0.16781986854283396,0.24887658239914678,0.1784163031657035,0.2754860283160367,0.40519961585951436,297,153,2026-03-22,1000,1000000062
2026-04-09,1000000064,2색 이티,1,0.26288196524865187,1,0.1732574395845816,1,1669,1080,2026-03-22,1018,1000000045
2026-04-09,1000000065,흰인절미,0.017356922661547234,0.16247715656002604,0.04749295667814882,0.46536667064106224,0.1164768829743449,50,14,2026-03-12,664,1000000064
2026-04-09,1000000066,쑥인절미,0.031067579744783108,0.1834020002223064,0.010185009870955736,0.342350400414972,0.16970777884483468,86,43,2026-03-20,688,1000000064
2026-04-09,1000000069,설기세트,0.04451180567384166,0.13798959611812525,0.03527767699212159,0.25003243057301333,0.19049252297983263,104,44,2026-03-21,736,1000000064
2026-04-09,1000000070,마스코바도 쑥설기,0.005089591605716362,0.1204465061572905,0.015093807512552026,0.16059534154305405,0.0401289614487584,23,13,2026-03-20,466,1000000043
2026-04-09,1000000071,마스코바도 호박설기,0.009341959018717729,0.13809847547113524,0.03472134157382979,0.3682626012563607,0.06935107696529016,35,10,2026-03-20,578,1000000064
2026-04-09,1000000072,마스코바도 흑임자설기,0.0017884059950583808,0.08343752241006379,0.006801950647196693,0,0.0197557964055426,13,4,2026-03-17,312,1000000044
2026-04-09,1000000074,경기 콩약과(10ea),0,0,0,0,0.004390176979009466,1,0,,120,1000000064
2026-04-09,1000000083,백설기,0.03644023575784998,0.2233147017521165,0.06829658197748466,0.35029757137586903,0.1275895184524626,78,9,2026-03-07,836,1000000064
2026-04-09,1000000084,십리향 1단 (1호 2호 3호),0.08470442257989941,0.1380056812304445,0.17718371108505904,0.043295899993864934,0.09034161064617917,148,61,2026-03-22,642,1000000085
2026-04-09,1000000085,십리향 2단 (1호 2호 3호),0.18493675736451715,0.28822096463129004,0.2275565681444694,0.18919119729643655,0.12271916586637399,319,130,2026-03-22,802,1000000064
2026-04-09,1000000086,십리향 3단,0.11625872547178251,0.6403061826283339,0.22704953411544684,0.3026642379424901,0.06660721635340924,200,88,2026-03-22,638,1000000064
2026-04-09,1000000087,백리향 1단 (1호 2호 3호),0.26014091317680205,0.2702880968514373,0.4029885495882237,0.3354795348454155,0.1365070654410756,460,225,2026-03-22,924,1000000064
2026-04-09,1000000088,백리향 2단 (1호 2호),0.23446918368645978,0.349071769180132,0.3931029455404538,0.11235955056179775,0.10769652901632597,356,156,2026-03-21,716,1000000064
2026-04-09,1000000089,백리향 3단,0.028705205374465578,0.48141379721489197,0.07387751146703048,0.1925655188859568,0.019412813829057483,50,17,2026-03-19,352,1000000088
2026-04-09,1000000090,일리향 1단 (1호 2호 3호),0.06780346151227784,0.11865015665019174,0.14321931546026706,0.023622047244094488,0.11071477568939497,127,62,2026-03-20,660,1000000091
2026-04-09,1000000091,일리향 2단 (1호 2호 3호),0.19907881659461096,0.25811290142297516,0.2048569130734414,0.1488218530727064,0.12148442859102758,180,85,2026-03-20,630,1000000064
2026-04-09,1000000092,일리향 3단,0.08699905608063117,0.21151568333844825,0.14301710246689628,0.08356175144234992,0.0706544107559336,155,84,2026-03-21,546,1000000064
2026-04-09,1000000093,매화 2송이 1호,0.6515341521391822,0.29742822189764134,0.3502322767300982,0.10985915492957747,0.1368500480175607,710,387,2026-03-20,734,1000000064
2026-04-09,1000000094,매화 3송이 1호,0.17928568866921832,0.2640863108066907,0.23730553236270885,0.14445746915921542,0.05631773905885581,187,102,2026-03-22,702,1000000064
2026-04-09,1000000095,매화 5송이 1호,0.003076838339829715,0.05519622672005255,0.004080655630334165,0,0.0020578954589106874,7,3,2026-03-12,48,1000000144
2026-04-09,1000000108,매화 2송이 2호,0.2472468905469201,0.29183801862082925,0.24201977858097215,0.23058806409547003,0.06050212649197421,249,141,2026-03-22,534,1000000093
2026-04-09,1000000110,매화 3송이 2호,0.05739279948230453,0.1810260048751436,0.05917386064964918,0.09722222222222222,0.03669913568390726,72,28,2026-03-21,572,1000000111
