date,product_id,product_name,order_count,quantity,order_amount_sum,cart_count,cart_amount_sum,cart_quantity_sum,mx_channel_id,mx_platform
2026-04-08,1000000111,,3,95,754000.000000,1,7900.000000,20,567375433033637313,GODOMALL5
2026-04-08,1000000112,,1,20,260000.000000,1,12900.000000,10,567375433033637313,GODOMALL5
2026-04-08,1000000113,,1,20,258000.000000,1,12900.000000,10,567375433033637313,GODOMALL5
2026-04-08,1000000121,,0,0,0.000000,1,20000.000000,1,567375433033637313,GODOMALL5
2026-04-08,1000000127,,3,3,79500.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-08,1000000142,,1,1,19000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-09,1000000027,,1,1,24000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-09,1000000028,,1,1,24000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-09,1000000033,,1,1,25000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-09,1000000035,,0,0,0.000000,1,7000.000000,2,567375433033637313,GODOMALL5
2026-04-09,1000000042,,2,2,50000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-09,1000000043,,2,2,50000.000000,2,50000.000000,2,567375433033637313,GODOMALL5
2026-04-09,1000000044,,0,0,0.000000,2,50000.000000,2,567375433033637313,GODOMALL5
2026-04-09,1000000045,,1,1,25000.000000,3,75000.000000,3,567375433033637313,GODOMALL5
2026-04-09,1000000062,,2,2,53000.000000,1,52000.000000,1,567375433033637313,GODOMALL5
2026-04-09,1000000063,,1,1,103000.000000,5,311000.000000,5,567375433033637313,GODOMALL5
2026-04-09,1000000064,,11,24,1478500.000000,9,391500.000000,9,567375433033637313,GODOMALL5
2026-04-09,1000000066,,1,1,47000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-09,1000000069,,0,0,0.000000,1,24000.000000,1,567375433033637313,GODOMALL5
2026-04-09,1000000070,,1,1,24000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-09,1000000074,,1,1,13000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-09,1000000083,,0,0,0.000000,1,19000.000000,1,567375433033637313,GODOMALL5
2026-04-09,1000000085,,2,2,116500.000000,2,119000.000000,2,567375433033637313,GODOMALL5
2026-04-09,1000000086,,1,1,83500.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-09,1000000087,,3,3,199000.000000,2,130000.000000,4,567375433033637313,GODOMALL5
2026-04-09,1000000088,,2,2,262000.000000,1,127000.000000,1,567375433033637313,GODOMALL5
2026-04-09,1000000090,,0,0,0.000000,1,13000.000000,12,567375433033637313,GODOMALL5
2026-04-09,1000000091,,0,0,0.000000,2,59000.000000,2,567375433033637313,GODOMALL5
2026-04-09,1000000092,,1,3,127500.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-09,1000000093,,4,212,1161300.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-09,1000000111,,1,20,160000.000000,1,7900.000000,10,567375433033637313,GODOMALL5
2026-04-09,1000000112,,0,0,0.000000,1,13000.000000,10,567375433033637313,GODOMALL5
2026-04-09,1000000127,,0,0,0.000000,1,26500.000000,1,567375433033637313,GODOMALL5
2026-04-09,1000000142,,0,0,0.000000,1,12000.000000,1,567375433033637313,GODOMALL5
2026-04-09,1000000154,,2,2,55600.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-09,1000000156,,2,2,58000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-10,1000000033,,0,0,0.000000,1,13000.000000,1,567375433033637313,GODOMALL5
2026-04-10,1000000042,,4,4,248000.000000,1,25000.000000,1,567375433033637313,GODOMALL5
2026-04-10,1000000043,,2,2,75000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-10,1000000044,,1,1,25000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-10,1000000045,,2,2,50000.000000,1,25000.000000,3,567375433033637313,GODOMALL5
2026-04-10,1000000062,,0,0,0.000000,1,26500.000000,3,567375433033637313,GODOMALL5
2026-04-10,1000000063,,2,2,78500.000000,3,79500.000000,3,567375433033637313,GODOMALL5
2026-04-10,1000000064,,5,5,209000.000000,14,575000.000000,17,567375433033637313,GODOMALL5
2026-04-10,1000000065,,0,0,0.000000,1,24000.000000,1,567375433033637313,GODOMALL5
2026-04-10,1000000066,,0,0,0.000000,2,48000.000000,2,567375433033637313,GODOMALL5
2026-04-10,1000000069,,0,0,0.000000,2,48000.000000,2,567375433033637313,GODOMALL5
2026-04-10,1000000071,,1,1,47000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-10,1000000074,,1,1,13000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-10,1000000083,,1,1,19000.000000,1,19000.000000,1,567375433033637313,GODOMALL5
2026-04-10,1000000084,,1,1,29000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-10,1000000085,,4,4,227500.000000,1,57000.000000,1,567375433033637313,GODOMALL5
2026-04-10,1000000087,,1,1,65000.000000,1,66000.000000,2,567375433033637313,GODOMALL5
2026-04-10,1000000088,,1,1,127000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-10,1000000091,,2,8,256000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-10,1000000093,,6,210,1144000.000000,2,10900.000000,30,567375433033637313,GODOMALL5
2026-04-10,1000000094,,2,68,527800.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-10,1000000110,,0,0,0.000000,1,7800.000000,15,567375433033637313,GODOMALL5
2026-04-10,1000000111,,1,250,1975000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-10,1000000113,,1,10,129000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-10,1000000127,,1,1,52000.000000,4,106000.000000,4,567375433033637313,GODOMALL5
2026-04-10,1000000142,,1,1,12000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-11,1000000042,,1,1,25000.000000,1,25000.000000,1,567375433033637313,GODOMALL5
2026-04-11,1000000043,,1,1,25000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-11,1000000045,,0,0,0.000000,2,50000.000000,2,567375433033637313,GODOMALL5
2026-04-11,1000000062,,1,1,26500.000000,1,26500.000000,1,567375433033637313,GODOMALL5
2026-04-11,1000000063,,0,0,0.000000,2,78500.000000,2,567375433033637313,GODOMALL5
2026-04-11,1000000064,,2,2,53000.000000,5,285500.000000,5,567375433033637313,GODOMALL5
2026-04-11,1000000070,,0,0,0.000000,1,24000.000000,1,567375433033637313,GODOMALL5
2026-04-11,1000000083,,1,1,19000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-11,1000000085,,0,0,0.000000,1,60500.000000,1,567375433033637313,GODOMALL5
2026-04-11,1000000086,,1,1,83500.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-11,1000000087,,1,1,69000.000000,1,72000.000000,1,567375433033637313,GODOMALL5
2026-04-11,1000000088,,1,1,135000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-11,1000000090,,0,0,0.000000,1,14000.000000,12,567375433033637313,GODOMALL5
2026-04-11,1000000094,,1,13,100100.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-11,1000000111,,1,10,79000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-11,1000000121,,0,0,0.000000,1,20000.000000,1,567375433033637313,GODOMALL5
2026-04-11,1000000127,,0,0,0.000000,4,157000.000000,4,567375433033637313,GODOMALL5
2026-04-12,1000000033,,0,0,0.000000,1,13000.000000,1,567375433033637313,GODOMALL5
2026-04-12,1000000042,,0,0,0.000000,3,174000.000000,4,567375433033637313,GODOMALL5
2026-04-12,1000000043,,1,1,25000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-12,1000000044,,1,1,25000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-12,1000000062,,0,0,0.000000,2,78500.000000,2,567375433033637313,GODOMALL5
2026-04-12,1000000063,,0,0,0.000000,1,26500.000000,1,567375433033637313,GODOMALL5
2026-04-12,1000000064,,6,8,620000.000000,9,468000.000000,9,567375433033637313,GODOMALL5
2026-04-12,1000000066,,1,1,24000.000000,1,24000.000000,1,567375433033637313,GODOMALL5
2026-04-12,1000000070,,0,0,0.000000,1,24000.000000,1,567375433033637313,GODOMALL5
2026-04-12,1000000084,,2,7,210000.000000,1,30000.000000,2,567375433033637313,GODOMALL5
2026-04-12,1000000086,,1,1,83500.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-12,1000000087,,1,1,68000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-12,1000000090,,1,5,70000.000000,2,28000.000000,3,567375433033637313,GODOMALL5
2026-04-12,1000000091,,1,3,91500.000000,2,60500.000000,2,567375433033637313,GODOMALL5
2026-04-12,1000000093,,1,25,135000.000000,3,16400.000000,45,567375433033637313,GODOMALL5
2026-04-12,1000000110,,1,25,195000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-12,1000000111,,1,10,80000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-12,1000000112,,0,0,0.000000,1,13000.000000,10,567375433033637313,GODOMALL5
2026-04-12,1000000113,,1,17,221000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-12,1000000143,,1,2,70000.000000,1,13000.000000,1,567375433033637313,GODOMALL5
2026-04-13,1000000033,,0,0,0.000000,1,25000.000000,1,567375433033637313,GODOMALL5
2026-04-13,1000000042,,1,2,198000.000000,2,50000.000000,2,567375433033637313,GODOMALL5
2026-04-13,1000000043,,0,0,0.000000,1,25000.000000,1,567375433033637313,GODOMALL5
2026-04-13,1000000044,,2,3,223000.000000,2,75000.000000,2,567375433033637313,GODOMALL5
2026-04-13,1000000045,,1,3,75000.000000,4,100000.000000,4,567375433033637313,GODOMALL5
2026-04-13,1000000062,,0,0,0.000000,4,157000.000000,4,567375433033637313,GODOMALL5
2026-04-13,1000000063,,1,1,103000.000000,6,235500.000000,6,567375433033637313,GODOMALL5
2026-04-13,1000000064,,15,25,1427500.000000,4,157000.000000,4,567375433033637313,GODOMALL5
2026-04-13,1000000066,,0,0,0.000000,1,24000.000000,1,567375433033637313,GODOMALL5
2026-04-13,1000000069,,1,3,279000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-13,1000000074,,0,0,0.000000,1,13000.000000,1,567375433033637313,GODOMALL5
2026-04-13,1000000084,,2,4,120000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-13,1000000085,,1,1,60500.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-13,1000000086,,1,1,87000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-13,1000000087,,1,1,72000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-13,1000000088,,1,1,135000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-13,1000000089,,1,1,191000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-13,1000000090,,1,4,56000.000000,2,27000.000000,3,567375433033637313,GODOMALL5
2026-04-13,1000000093,,8,263,1439200.000000,1,5400.000000,90,567375433033637313,GODOMALL5
2026-04-13,1000000094,,1,23,177100.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-13,1000000110,,1,35,273000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-13,1000000112,,1,10,130000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-13,1000000113,,3,45,580500.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-13,1000000127,,0,0,0.000000,3,130500.000000,3,567375433033637313,GODOMALL5
2026-04-13,1000000142,,0,0,0.000000,1,19000.000000,1,567375433033637313,GODOMALL5
2026-04-14,1000000042,,1,1,50000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-14,1000000044,,1,1,25000.000000,1,25000.000000,1,567375433033637313,GODOMALL5
2026-04-14,1000000045,,3,3,175000.000000,1,100000.000000,1,567375433033637313,GODOMALL5
2026-04-14,1000000062,,2,2,78500.000000,1,26500.000000,1,567375433033637313,GODOMALL5
2026-04-14,1000000063,,2,3,207000.000000,4,131500.000000,4,567375433033637313,GODOMALL5
2026-04-14,1000000064,,7,11,878000.000000,8,288500.000000,10,567375433033637313,GODOMALL5
2026-04-14,1000000066,,1,2,48000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-14,1000000072,,0,0,0.000000,1,24000.000000,1,567375433033637313,GODOMALL5
2026-04-14,1000000085,,4,5,288000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-14,1000000087,,4,4,278000.000000,1,68000.000000,1,567375433033637313,GODOMALL5
2026-04-14,1000000089,,1,1,196000.000000,1,196000.000000,1,567375433033637313,GODOMALL5
2026-04-14,1000000090,,2,12,157000.000000,1,14000.000000,1,567375433033637313,GODOMALL5
2026-04-14,1000000091,,1,17,518500.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-14,1000000092,,0,0,0.000000,1,42500.000000,1,567375433033637313,GODOMALL5
2026-04-14,1000000093,,2,115,621000.000000,1,5400.000000,55,567375433033637313,GODOMALL5
2026-04-14,1000000094,,2,30,234000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-14,1000000108,,0,0,0.000000,1,5400.000000,20,567375433033637313,GODOMALL5
2026-04-14,1000000110,,1,80,632000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-14,1000000112,,2,35,453500.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-14,1000000113,,0,0,0.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-14,1000000127,,2,2,53000.000000,3,79500.000000,3,567375433033637313,GODOMALL5
2026-04-15,1000000035,,1,1,7000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-15,1000000043,,2,2,50000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-15,1000000044,,1,1,25000.000000,2,124000.000000,2,567375433033637313,GODOMALL5
2026-04-15,1000000045,,0,0,0.000000,3,149000.000000,3,567375433033637313,GODOMALL5
2026-04-15,1000000063,,1,1,26500.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-15,1000000064,,7,9,391500.000000,10,341500.000000,12,567375433033637313,GODOMALL5
2026-04-15,1000000066,,3,3,141000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-15,1000000069,,1,1,93000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-15,1000000071,,1,1,24000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-15,1000000074,,1,1,13000.000000,2,26000.000000,2,567375433033637313,GODOMALL5
2026-04-15,1000000084,,0,0,0.000000,1,33500.000000,1,567375433033637313,GODOMALL5
2026-04-15,1000000085,,3,7,413000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-15,1000000087,,2,3,213000.000000,2,133000.000000,2,567375433033637313,GODOMALL5
2026-04-15,1000000088,,1,1,132000.000000,1,135000.000000,1,567375433033637313,GODOMALL5
2026-04-15,1000000090,,0,0,0.000000,4,56000.000000,23,567375433033637313,GODOMALL5
2026-04-15,1000000091,,1,6,177000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-15,1000000092,,0,0,0.000000,1,41500.000000,1,567375433033637313,GODOMALL5
2026-04-15,1000000093,,4,153,828600.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-15,1000000094,,0,0,0.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-15,1000000108,,1,30,159000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-15,1000000110,,1,15,117000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-15,1000000111,,2,35,278500.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-15,1000000112,,0,0,0.000000,1,12900.000000,10,567375433033637313,GODOMALL5
2026-04-15,1000000127,,1,1,26500.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-15,1000000128,,1,1,24000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-15,1000000143,,0,0,0.000000,1,13000.000000,2,567375433033637313,GODOMALL5
2026-04-15,1000000156,,1,1,29000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-16,1000000028,,0,0,0.000000,1,24000.000000,1,567375433033637313,GODOMALL5
2026-04-16,1000000033,,0,0,0.000000,2,26000.000000,2,567375433033637313,GODOMALL5
2026-04-16,1000000042,,2,2,100000.000000,1,50000.000000,1,567375433033637313,GODOMALL5
2026-04-16,1000000043,,0,0,0.000000,2,75000.000000,2,567375433033637313,GODOMALL5
2026-04-16,1000000044,,4,6,275000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-16,1000000045,,1,1,50000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-16,1000000062,,0,0,0.000000,2,53000.000000,4,567375433033637313,GODOMALL5
2026-04-16,1000000063,,0,0,0.000000,1,26500.000000,2,567375433033637313,GODOMALL5
2026-04-16,1000000064,,7,9,519000.000000,4,182500.000000,5,567375433033637313,GODOMALL5
2026-04-16,1000000065,,0,0,0.000000,1,24000.000000,1,567375433033637313,GODOMALL5
2026-04-16,1000000074,,0,0,0.000000,1,13000.000000,1,567375433033637313,GODOMALL5
2026-04-16,1000000084,,2,4,123500.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-16,1000000085,,0,0,0.000000,1,58500.000000,1,567375433033637313,GODOMALL5
2026-04-16,1000000087,,3,3,205000.000000,1,65000.000000,1,567375433033637313,GODOMALL5
2026-04-16,1000000089,,2,2,382000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-16,1000000091,,1,1,30500.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-16,1000000093,,5,115,625500.000000,2,11000.000000,70,567375433033637313,GODOMALL5
2026-04-16,1000000108,,0,0,0.000000,2,10700.000000,43,567375433033637313,GODOMALL5
2026-04-16,1000000112,,2,30,387000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-16,1000000127,,0,0,0.000000,1,26500.000000,1,567375433033637313,GODOMALL5
2026-04-17,1000000033,,1,1,49000.000000,1,49000.000000,1,567375433033637313,GODOMALL5
2026-04-17,1000000042,,0,0,0.000000,2,75000.000000,2,567375433033637313,GODOMALL5
2026-04-17,1000000043,,0,0,0.000000,4,199000.000000,4,567375433033637313,GODOMALL5
2026-04-17,1000000044,,2,3,199000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-17,1000000045,,1,1,99000.000000,6,249000.000000,7,567375433033637313,GODOMALL5
2026-04-17,1000000062,,1,1,26500.000000,7,364000.000000,11,567375433033637313,GODOMALL5
2026-04-17,1000000063,,2,3,181500.000000,1,52000.000000,1,567375433033637313,GODOMALL5
2026-04-17,1000000064,,6,13,600500.000000,6,312000.000000,6,567375433033637313,GODOMALL5
2026-04-17,1000000074,,0,0,0.000000,1,13000.000000,1,567375433033637313,GODOMALL5
2026-04-17,1000000083,,0,0,0.000000,2,38000.000000,2,567375433033637313,GODOMALL5
2026-04-17,1000000085,,2,2,117500.000000,1,57000.000000,1,567375433033637313,GODOMALL5
2026-04-17,1000000086,,1,1,87000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-17,1000000087,,2,2,133000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-17,1000000088,,2,2,270000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-17,1000000090,,0,0,0.000000,1,14000.000000,2,567375433033637313,GODOMALL5
2026-04-17,1000000092,,0,0,0.000000,1,42500.000000,2,567375433033637313,GODOMALL5
2026-04-17,1000000093,,2,49,264600.000000,2,10900.000000,70,567375433033637313,GODOMALL5
2026-04-17,1000000094,,2,50,390000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-17,1000000108,,0,0,0.000000,1,5400.000000,60,567375433033637313,GODOMALL5
2026-04-17,1000000112,,1,10,129000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-17,1000000113,,1,13,167700.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-17,1000000127,,0,0,0.000000,2,78500.000000,2,567375433033637313,GODOMALL5
2026-04-17,1000000142,,0,0,0.000000,1,15000.000000,1,567375433033637313,GODOMALL5
2026-04-17,1000000156,,0,0,0.000000,1,29000.000000,1,567375433033637313,GODOMALL5
2026-04-18,1000000027,,1,1,24000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-18,1000000042,,1,1,50000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-18,1000000043,,0,0,0.000000,1,25000.000000,1,567375433033637313,GODOMALL5
2026-04-18,1000000045,,1,1,25000.000000,1,25000.000000,1,567375433033637313,GODOMALL5
2026-04-18,1000000062,,1,4,335500.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-18,1000000063,,0,0,0.000000,2,155000.000000,2,567375433033637313,GODOMALL5
2026-04-18,1000000064,,4,6,261000.000000,3,105000.000000,3,567375433033637313,GODOMALL5
2026-04-18,1000000066,,1,1,47000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-18,1000000069,,0,0,0.000000,1,24000.000000,1,567375433033637313,GODOMALL5
2026-04-18,1000000085,,1,1,57000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-18,1000000086,,1,1,87000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-18,1000000087,,1,2,144000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-18,1000000088,,1,1,130000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-18,1000000090,,1,2,28000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-18,1000000093,,3,195,1058500.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-18,1000000111,,1,25,200000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-18,1000000112,,1,17,219300.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-04-18,1000000127,,1,1,26500.000000,0,0.000000,0,567375433033637313,GODOMALL5
