product_id,product_name,price,retail_price,category_id_list,detail_url,list_image,is_display,is_selling,is_sold_out,created_at,updated_at,mx_channel_id,mx_platform
1000000080,수수떡(카스테라) 1kg,40000.000000,0.000000,"[""011"",""010""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000080,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000080/image/list/1000000080_list_072.jpg,false,false,true,2020-06-25 15:01:42.000 UTC,2024-01-27 00:32:01.000 UTC,567375433033637313,GODOMALL5
1000000081,수수떡(팥) 1kg,40000.000000,0.000000,"[""011"",""010""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000081,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000081/image/list/1000000081_list_059.jpg,false,false,true,2020-06-25 15:02:06.000 UTC,2024-01-27 00:32:01.000 UTC,567375433033637313,GODOMALL5
1000000082,시루떡,50000.000000,0.000000,"[""010"",""011""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000082,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000082/image/list/1000000082_list_053.jpg,false,false,true,2020-06-25 15:02:35.000 UTC,2025-01-10 00:36:11.000 UTC,567375433033637313,GODOMALL5
1000000083,백설기,19000.000000,22000.000000,"[""013"",""011""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000083,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000083/image/list/1000000083_list_054.jpg,true,true,false,2020-06-25 15:15:14.000 UTC,2026-04-05 10:11:15.000 UTC,567375433033637313,GODOMALL5
1000000084,십리향 1단 (1호 2호 3호),27500.000000,30500.000000,"[""012""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000084,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000084/image/list/1000000084_list_028.jpg,true,true,false,2020-06-25 15:22:35.000 UTC,2026-04-05 11:24:48.000 UTC,567375433033637313,GODOMALL5
1000000085,십리향 2단 (1호 2호 3호),55000.000000,61000.000000,"[""012""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000085,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000085/image/list/1000000085_list_069.jpg,true,true,false,2020-06-25 15:23:47.000 UTC,2026-04-05 11:28:22.000 UTC,567375433033637313,GODOMALL5
1000000086,십리향 3단,83500.000000,92500.000000,"[""012""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000086,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000086/image/list/1000000086_list_048.jpg,true,true,false,2020-06-25 15:25:01.000 UTC,2026-04-05 11:36:49.000 UTC,567375433033637313,GODOMALL5
1000000087,백리향 1단 (1호 2호 3호),65000.000000,72000.000000,"[""012""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000087,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000087/image/list/1000000087_list_067.jpg,true,true,false,2020-06-25 15:27:01.000 UTC,2026-04-05 11:44:13.000 UTC,567375433033637313,GODOMALL5
1000000088,백리향 2단 (1호 2호),127000.000000,139500.000000,"[""012""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000088,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000088/image/list/1000000088_list_033.jpg,true,true,false,2020-06-25 15:27:23.000 UTC,2026-04-05 11:52:39.000 UTC,567375433033637313,GODOMALL5
1000000089,백리향 3단,191000.000000,213000.000000,"[""012""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000089,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000089/image/list/1000000089_list_027.jpg,true,true,false,2020-06-25 15:29:08.000 UTC,2026-04-05 15:41:01.000 UTC,567375433033637313,GODOMALL5
