as_of_date,window_key,window_days,period_label,product_id,product_name,product_image_url,contribution_status,contributor_status,reconstructed_product_signal,confidence,numeric_display_policy,reconstruction_level,parity_level,parity_score,status_label,status_reason,limitation_reason,limitation_reason_detail,entry_axis,expansion_axis,convergence_axis,return_axis,basket_axis,entry_primary_type,expansion_primary_type,basket_type,attach_rate,first_customer_cnt,structural_active_order_cnt,structural_active_member_cnt,basket_pair_rows,top_pair_product_id,basket_top_pair_product_id,basket_top1_share,basket_top3_share,basket_parity_score,basket_parity_level,event_freshness_gap_days,basket_freshness_gap_days,role_alignment_note,contribution_share,contributor_rank
2026-04-18,1d,1,하루 기준,1000000156,기원상,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000156/image/list/1000000156_list_085.jpg,limited,limited,0.016680568528598855,Medium,hide,reconstructed_with_limitations,high,0.8405797101449275,제한 반영,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.012934400326602926,0.18521217740072787,0.07383125731099405,0.14084507042253522,0.21153846153846154,None,None,None,0.21153846153846154,71,52,30,2,1000000153,1000000153,0.7272727272727273,1,0.36231884057971014,low,27,0,관측 약함 / 관측 약함 / 관측 약함,0.0053271257220848245,33
2026-04-18,1d,1,하루 기준,1000000071,마스코바도 호박설기,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000071/image/list/1000000071_list_020.jpg,limited,limited,0.01620107118156199,Medium,hide,reconstructed_with_limitations,high,0.8356401384083045,제한 반영,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.008023637265913586,0.11863899551637731,0.033592521059507705,0.30265049876626865,0.9,None,None,None,0.9,37,10,8,8,1000000064,1000000064,0.23809523809523808,0.5714285714285714,0.34256055363321797,low,27,0,관측 약함 / 관측 약함 / 관측 약함,0.005173992892907444,34
2026-04-18,1d,1,하루 기준,1000000143,"경기참기름, 경기들기름",https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000143/image/list/1000000143_list_079.jpg,limited,limited,0.015311749050078052,Medium,hide,reconstructed_with_limitations,medium,0.754149377593361,제한 반영,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.00839022366002394,0.11933617996700802,0.015200660281865012,0.12177161221123269,0.8888888888888888,None,None,None,0.8888888888888888,26,9,7,12,1000000043,1000000043,0.15789473684210525,0.42105263157894735,0.016597510373443997,low,27,0,관측 약함 / 관측 약함 / 관측 약함,0.004889977944992157,35
2026-04-18,1d,1,하루 기준,1000000153,유밀상,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000153/image/list/1000000153_list_092.jpg,limited,limited,0.01367355656442284,Medium,hide,reconstructed_with_limitations,high,0.8397435897435896,제한 반영,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.008944770091401405,0.12474474732117659,0.08137758836035486,0.05454545454545454,0.5185185185185185,None,None,None,0.5185185185185185,55,27,20,2,1000000156,1000000156,0.5714285714285714,1,0.35897435897435886,low,27,0,관측 약함 / 관측 약함 / 관측 약함,0.004366802891749952,36
2026-04-18,1d,1,하루 기준,1000000154,화연상,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000154/image/list/1000000154_list_031.jpg,limited,limited,0.010938650208789846,Medium,hide,reconstructed_with_limitations,high,0.8405797101449275,제한 반영,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.005914762253137116,0.11684975506033066,0.009286984067250375,0.10526315789473684,0.6,None,None,None,0.6,38,15,11,2,1000000153,1000000153,0.6666666666666666,1,0.36231884057971014,low,27,0,관측 약함 / 관측 약함 / 관측 약함,0.0034933800243214888,37
2026-04-18,1d,1,하루 기준,1000000027,마스코바도 설기,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000027/image/list/1000000027_list_012.jpg,limited,limited,0.010278750939820898,Low,hide,reconstructed_with_limitations,medium,0.7521847690387016,제한 반영,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.002602149189876151,0.11500782761547278,0.04417658936191286,0.11764705882352941,1,None,None,None,1,17,6,5,7,1000000071,1000000071,0.21428571428571427,0.5714285714285714,0.008739076154806513,low,27,0,관측 약함 / 관측 약함 / 관측 약함,0.0032826338280103526,38
2026-04-18,1d,1,하루 기준,1000000070,마스코바도 쑥설기,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000070/image/list/1000000070_list_027.jpg,limited,limited,0.010218351882383854,Low,hide,reconstructed_with_limitations,medium,0.753934191702432,제한 반영,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.003659877245882678,0.10126468336408205,0.012836562375736413,0.1291641369439822,0.8461538461538461,None,None,None,0.8461538461538461,23,13,8,11,1000000064,1000000064,0.20689655172413793,0.5517241379310345,0.015736766809728204,low,27,0,관측 약함 / 관측 약함 / 관측 약함,0.003263344714937803,39
2026-04-18,1d,1,하루 기준,1000000028,마스코바도 딸기설기,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000028/image/list/1000000028_list_04.jpg,limited,limited,0.009703865178148684,Low,hide,reconstructed_with_limitations,medium,0.750805152979066,제한 반영,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.00222072661125578,0.060067608117438574,0.03166773224298391,0.15323369417713925,1,None,None,None,1,15,1,1,2,1000000045,1000000045,0.5,1,0.0032206119162641045,low,27,0,관측 약함 / 관측 약함 / 관측 약함,0.003099037644042538,40
2026-04-18,1d,1,하루 기준,1000000142,경기 미숫가루,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000142/image/list/1000000142_list_011.jpg,limited,limited,0.006143603922087015,Medium,hide,reconstructed_with_limitations,medium,0.7539808917197452,제한 반영,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.009827090661355396,0.14280735956123078,0.01415667964905933,0,0.8571428571428571,None,None,None,0.8571428571428571,35,14,13,15,1000000045,1000000045,0.16,0.32,0.015923566878980926,low,27,0,관측 약함 / 관측 약함 / 관측 약함,0.001962028477838701,41
2026-04-18,1d,1,하루 기준,1000000074,경기 콩약과(10ea),https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000074/image/list/1000000074_list_06.jpg,unavailable,unavailable,,Low,hide,insufficient_reconstruction,low,0.5,산출 불가,산출 보류: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음 외 1건,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음 외 1건,상품 단위 핵심 축이 모두 재구성되지 않았습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0,0,0,0,0,None,None,None,0,3,0,0,0,,,0,0,0,low,27,0,관측 약함 / 관측 약함 / 관측 약함,0,42
2026-04-18,7d,7,최근 7일,1000000087,백리향 1단 (1호 2호 3호),https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000087/image/list/1000000087_list_067.jpg,limited,limited,0.25971088680773535,Medium,hide,reconstructed_with_limitations,high,0.8376623376623377,제한 반영,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.2505882855061744,0.28564606304109647,0.40643672007858733,0.3241039450489323,0.25365853658536586,Broad,None,None,0.25365853658536586,3189,1435,763,168,1000000064,1000000064,0.1739130434782609,0.4057971014492754,0.35064935064935066,low,27,0,넓은 유입 / 관측 약함 / 관측 약함,0.08119872466320009,1
2026-04-18,7d,7,최근 7일,1000000045,완두시루떡,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000045/image/list/1000000045_list_095.jpg,limited,limited,0.2379361403949226,Medium,hide,reconstructed_with_limitations,high,0.8381958417169685,제한 반영,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.22403706186884076,0.28963153804052827,0.44233072306555005,0.5237790708278406,0.836734693877551,Broad,None,None,0.836734693877551,2162,1029,609,203,1000000064,1000000064,0.21201413427561835,0.4240282685512367,0.3527833668678739,low,27,0,넓은 유입 / 관측 약함 / 관측 약함,0.07439084047968528,2
2026-04-18,7d,7,최근 7일,1000000064,2색 이티,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000064/image/list/1000000064_list_053.jpg,limited,limited,0.19728242468597462,High,hide,reconstructed_with_limitations,medium,0.7560576293385723,제한 반영,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,1,0.2830673941394109,1,0.18057702873695175,0.3205882352941177,Broad,None,None,0.3205882352941177,11648,7140,4067,259,1000000127,1000000127,0.13279678068410464,0.3400402414486922,0.02423051735428946,low,27,0,넓은 유입 / 관측 약함 / 관측 약함,0.06168043812050101,3
2026-04-18,7d,7,최근 7일,1000000085,십리향 2단 (1호 2호 3호),https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000085/image/list/1000000085_list_069.jpg,limited,limited,0.17874001499363176,Medium,hide,reconstructed_with_limitations,medium,0.7541562759767249,제한 반영,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.17981922076637452,0.30030683371632133,0.22674476805117724,0.17195445826681086,0.25210084033613445,Broad,None,None,0.25210084033613445,2248,833,560,140,1000000091,1000000091,0.15555555555555559,0.37777777777777777,0.01662510390689942,low,27,0,넓은 유입 / 관측 약함 / 관측 약함,0.055883145455155735,4
2026-04-18,7d,7,최근 7일,1000000063,쑥이티,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000063/image/list/1000000063_list_055.jpg,limited,limited,0.17092615536045844,Medium,hide,reconstructed_with_limitations,high,0.8371666666666667,제한 반영,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.1617220852748297,0.24947685787330035,0.1674237781384615,0.27007427433684744,0.6853146853146852,Broad,None,None,0.6853146853146852,2081,1001,665,161,1000000062,1000000062,0.20812182741116755,0.5177664974619289,0.3486666666666668,low,27,0,넓은 유입 / 관측 약함 / 관측 약함,0.05344013875370529,5
2026-04-18,7d,7,최근 7일,1000000091,일리향 2단 (1호 2호 3호),https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000091/image/list/1000000091_list_092.jpg,limited,limited,0.151690571917272,Medium,hide,reconstructed_with_limitations,high,0.8388888888888889,제한 반영,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.18936578449126099,0.2563899457290909,0.1992477189614499,0.14306605101995756,0.6493506493506492,None,None,None,0.6493506493506492,1270,539,322,147,1000000064,1000000064,0.12857142857142856,0.37142857142857144,0.3555555555555555,low,27,0,관측 약함 / 관측 약함 / 관측 약함,0.0474261250058119,6
2026-04-18,7d,7,최근 7일,1000000108,매화 2송이 2호,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000108/image/list/1000000108_list_020.jpg,limited,limited,0.1365167030081471,Medium,hide,reconstructed_with_limitations,medium,0.7534332084893882,제한 반영,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.23470671279086416,0.2966521690785394,0.23651006014409207,0.22664517257590786,0.1297709923664122,Broad,None,None,0.1297709923664122,1728,917,455,77,1000000092,1000000092,0.2380952380952381,0.4761904761904762,0.013732833957553092,low,27,0,넓은 유입 / 관측 약함 / 관측 약함,0.042682008119638966,7
2026-04-18,7d,7,최근 7일,1000000093,매화 2송이 1호,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000093/image/list/1000000093_list_057.jpg,limited,limited,0.12002871978700458,High,hide,reconstructed_with_limitations,high,0.8369663941871026,제한 반영,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.6430909001088458,0.3063460356382537,0.351973929145125,0.11064478368559293,0.1519337016574586,Broad,None,None,0.1519337016574586,4984,2534,1379,112,1000000064,1000000064,0.5230769230769231,0.6769230769230771,0.34786557674841045,low,27,0,넓은 유입 / 관측 약함 / 관측 약함,0.037527032807355906,8
2026-04-18,7d,7,최근 7일,1000000086,십리향 3단,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000086/image/list/1000000086_list_048.jpg,limited,limited,0.1194053971805477,Medium,hide,reconstructed_with_limitations,high,0.8362068965517241,제한 반영,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.11030705699898748,0.6465401295459482,0.22062196530317418,0.28590883021915614,0.25301204819277107,Qualified,Deep,None,0.25301204819277107,1396,581,322,77,1000000064,1000000064,0.32,0.52,0.34482758620689646,low,27,0,선별 유입 / 깊은 확장 / 관측 약함,0.03733215071627318,9
2026-04-18,7d,7,최근 7일,1000000062,흰이티,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000062/image/list/1000000062_list_062.jpg,limited,limited,0.11831837315756132,Medium,hide,reconstructed_with_limitations,high,0.8372257607926398,제한 반영,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.11042168303479465,0.152017548987923,0.251552764947229,0.1161726102680243,0.6859504132231404,Broad,None,None,0.6859504132231404,1673,847,518,154,1000000063,1000000063,0.25949367088607594,0.6075949367088608,0.3489030431705591,low,27,0,넓은 유입 / 관측 약함 / 관측 약함,0.03699229217037365,10
2026-04-18,7d,7,최근 7일,1000000088,백리향 2단 (1호 2호),https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000088/image/list/1000000088_list_033.jpg,limited,limited,0.11559394684567155,Medium,hide,reconstructed_with_limitations,medium,0.75256052141527,제한 반영,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.22493394729440386,0.35895058609830965,0.3572637799100484,0.10863318886713492,0.1103448275862069,Broad,None,None,0.1103448275862069,2476,1015,588,77,1000000087,1000000087,0.21052631578947367,0.5263157894736842,0.010242085661080091,low,27,0,넓은 유입 / 관측 약함 / 관측 약함,0.036140499068114965,11
2026-04-18,7d,7,최근 7일,1000000094,매화 3송이 1호,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000094/image/list/1000000094_list_039.jpg,limited,limited,0.11064852205562135,Medium,hide,reconstructed_with_limitations,high,0.8354700854700855,제한 반영,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.16626244292415132,0.26768519819405073,0.15539258371762968,0.1050738741961235,0.2346938775510204,None,None,None,0.2346938775510204,1306,686,378,63,1000000064,1000000064,0.3461538461538462,0.6538461538461539,0.3418803418803419,low,27,0,관측 약함 / 관측 약함 / 관측 약함,0.03459430980048089,12
2026-04-18,7d,7,최근 7일,1000000111,매화 3송이 3호,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000111/image/list/1000000111_list_056.jpg,limited,limited,0.1070577470808169,Medium,hide,reconstructed_with_limitations,high,0.8377742946708464,제한 반영,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.3246744710426248,0.308395541259582,0.29587826711371484,0.0998735799694485,0.16853932584269662,Broad,None,None,0.16853932584269662,2373,1246,637,119,1000000064,1000000064,0.20833333333333331,0.45833333333333337,0.35109717868338564,low,27,0,넓은 유입 / 관측 약함 / 관측 약함,0.03347165240213122,13
2026-04-18,7d,7,최근 7일,1000000043,모듬영양찰떡,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000043/image/list/1000000043_list_012.jpg,limited,limited,0.09867567748169485,Medium,hide,reconstructed_with_limitations,high,0.83793347487615,제한 반영,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.08707639085999773,0.282555476713689,0.3848329276598591,0.33605301250249175,0.8426966292134831,None,None,None,0.8426966292134831,1384,623,406,182,1000000064,1000000064,0.2072538860103627,0.4715025906735751,0.3517338995046001,low,27,0,관측 약함 / 관측 약함 / 관측 약함,0.030850994601248384,14
2026-04-18,7d,7,최근 7일,1000000042,약식,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000042/image/list/1000000042_list_03.jpg,limited,limited,0.09599718239069203,Medium,hide,reconstructed_with_limitations,high,0.8375550660792952,제한 반영,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.08528626860103858,0.31749485567957986,0.4583939210260843,0.15182535423469537,0.7721518987341771,None,None,None,0.7721518987341771,1334,553,357,161,1000000064,1000000064,0.21875,0.5390625,0.3502202643171807,low,27,0,관측 약함 / 관측 약함 / 관측 약함,0.03001356191569801,15
2026-04-18,7d,7,최근 7일,1000000127,흑임자이티,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000127/image/list/1000000127_list_053.jpg,limited,limited,0.09326393590310916,Medium,hide,reconstructed_with_limitations,high,0.837772397094431,제한 반영,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.10837197532838017,0.1705224687581435,0.08447626627370905,0.20976802632273234,0.8914728682170542,Broad,None,None,0.8914728682170542,1728,903,630,154,1000000064,1000000064,0.31279620853080564,0.6350710900473934,0.35108958837772397,low,27,0,넓은 유입 / 관측 약함 / 관측 약함,0.029159011181572644,16
2026-04-18,7d,7,최근 7일,1000000092,일리향 3단,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000092/image/list/1000000092_list_029.jpg,limited,limited,0.08508404921632703,Medium,hide,reconstructed_with_limitations,high,0.8366910866910867,제한 반영,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.07973382668762254,0.21356442184328212,0.13664542061124077,0.08201325019889952,0.37974683544303794,None,None,None,0.37974683544303794,1056,553,329,77,1000000064,1000000064,0.30555555555555564,0.6111111111111113,0.34676434676434675,low,27,0,관측 약함 / 관측 약함 / 관측 약함,0.026601565958462282,17
2026-04-18,7d,7,최근 7일,1000000112,매화 5송이 2호,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000112/image/list/1000000112_list_032.jpg,limited,limited,0.08243747045725955,Medium,hide,reconstructed_with_limitations,high,0.8350798403193612,제한 반영,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.07807392406608603,0.1770886936243683,0.08010210994918084,0.17248080910066826,0.21951219512195122,None,None,None,0.21951219512195122,660,287,182,49,1000000113,1000000113,0.45454545454545453,0.6363636363636364,0.340319361277445,low,27,0,관측 약함 / 관측 약함 / 관측 약함,0.025774111928334988,18
2026-04-18,7d,7,최근 7일,1000000113,매화 5송이 3호,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000113/image/list/1000000113_list_070.jpg,limited,limited,0.07628599958118767,Medium,hide,reconstructed_with_limitations,medium,0.7519509476031215,제한 반영,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.08688889735617186,0.21128655711459735,0.07218615333724729,0.12961276618204726,0.18333333333333332,None,None,None,0.18333333333333332,723,420,217,49,1000000112,1000000112,0.38461538461538464,0.6923076923076924,0.007803790412486059,low,27,0,관측 약함 / 관측 약함 / 관측 약함,0.023850851813676684,19
2026-04-18,7d,7,최근 7일,1000000121,깨송편 1kg,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000121/image/list/1000000121_list_089.jpg,limited,limited,0.0759922051356436,Medium,hide,reconstructed_with_limitations,medium,0.7543402777777778,제한 반영,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.06719814276229898,0.20807259170889705,0.17509538481791528,0.22743215505620418,0.787878787878788,None,None,None,0.787878787878788,1288,231,168,140,1000000045,1000000045,0.17105263157894737,0.4473684210526315,0.017361111111111088,low,27,0,관측 약함 / 관측 약함 / 관측 약함,0.023758996849163893,20
2026-04-18,7d,7,최근 7일,1000000044,고구마찰떡,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000044/image/list/1000000044_list_088.jpg,limited,limited,0.07065694253385163,Medium,hide,reconstructed_with_limitations,high,0.8373931623931624,제한 반영,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.06002424217281751,0.22905035108228974,0.2610622812073032,0.3501849805817377,0.871794871794872,None,None,None,0.871794871794872,1002,546,336,133,1000000064,1000000064,0.2485549132947977,0.5202312138728323,0.34957264957264955,low,27,0,관측 약함 / 관측 약함 / 관측 약함,0.022090924615713447,21
2026-04-18,7d,7,최근 7일,1000000110,매화 3송이 2호,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000110/image/list/1000000110_list_026.jpg,limited,limited,0.05788725299913587,Medium,hide,reconstructed_with_limitations,medium,0.7526223776223776,제한 반영,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.05234019960473297,0.17029674145830384,0.05533482041449734,0.09098158203406129,0.5555555555555555,None,None,None,0.5555555555555555,506,189,105,63,1000000084,1000000084,0.46666666666666673,0.6,0.010489510489510485,low,27,0,관측 약함 / 관측 약함 / 관측 약함,0.018098475483877323,22
2026-04-18,7d,7,최근 7일,1000000084,십리향 1단 (1호 2호 3호),https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000084/image/list/1000000084_list_028.jpg,limited,limited,0.04813648126438711,Medium,hide,reconstructed_with_limitations,medium,0.7538940809968847,제한 반영,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.08005726330461527,0.14294374522469452,0.1986844075012026,0.04153895323063839,0.6363636363636364,None,None,None,0.6363636363636364,1038,385,245,105,1000000087,1000000087,0.16981132075471697,0.4150943396226415,0.015576323987538904,low,27,0,관측 약함 / 관측 약함 / 관측 약함,0.015049892349471745,23
