as_of_date,window_key,window_days,period_label,product_id,product_name,brand_score,brand_score_status,confidence,numeric_display_policy,event_freshness_gap_days,basket_freshness_gap_days,status_cap_reason,entry_axis,expansion_axis,convergence_axis,return_axis,basket_axis,basket_top_pair_product_id,reconstruction_level,parity_level,limitation_reason,limitation_reason_detail,reconstructed_product_signal,contribution_share,brand_score_note
2026-04-18,7d,7,최근 7일,1000000085,십리향 2단 (1호 2호 3호),,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.17981922076637452,0.30030683371632133,0.22674476805117724,0.17195445826681086,0.25210084033613445,1000000091,reconstructed_with_limitations,medium,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.17874001499363176,0.055883145455155735,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,7d,7,최근 7일,1000000063,쑥이티,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.1617220852748297,0.24947685787330035,0.1674237781384615,0.27007427433684744,0.6853146853146852,1000000062,reconstructed_with_limitations,high,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.17092615536045844,0.05344013875370529,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,7d,7,최근 7일,1000000091,일리향 2단 (1호 2호 3호),,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.18936578449126099,0.2563899457290909,0.1992477189614499,0.14306605101995756,0.6493506493506492,1000000064,reconstructed_with_limitations,high,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.151690571917272,0.0474261250058119,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,7d,7,최근 7일,1000000108,매화 2송이 2호,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.23470671279086416,0.2966521690785394,0.23651006014409207,0.22664517257590786,0.1297709923664122,1000000092,reconstructed_with_limitations,medium,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.1365167030081471,0.042682008119638966,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,7d,7,최근 7일,1000000093,매화 2송이 1호,,limited,High,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.6430909001088458,0.3063460356382537,0.351973929145125,0.11064478368559293,0.1519337016574586,1000000064,reconstructed_with_limitations,high,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.12002871978700458,0.037527032807355906,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,7d,7,최근 7일,1000000086,십리향 3단,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.11030705699898748,0.6465401295459482,0.22062196530317418,0.28590883021915614,0.25301204819277107,1000000064,reconstructed_with_limitations,high,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.1194053971805477,0.03733215071627318,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,7d,7,최근 7일,1000000062,흰이티,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.11042168303479465,0.152017548987923,0.251552764947229,0.1161726102680243,0.6859504132231404,1000000063,reconstructed_with_limitations,high,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.11831837315756132,0.03699229217037365,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,7d,7,최근 7일,1000000088,백리향 2단 (1호 2호),,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.22493394729440386,0.35895058609830965,0.3572637799100484,0.10863318886713492,0.1103448275862069,1000000087,reconstructed_with_limitations,medium,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.11559394684567155,0.036140499068114965,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,7d,7,최근 7일,1000000094,매화 3송이 1호,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.16626244292415132,0.26768519819405073,0.15539258371762968,0.1050738741961235,0.2346938775510204,1000000064,reconstructed_with_limitations,high,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.11064852205562135,0.03459430980048089,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,7d,7,최근 7일,1000000111,매화 3송이 3호,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.3246744710426248,0.308395541259582,0.29587826711371484,0.0998735799694485,0.16853932584269662,1000000064,reconstructed_with_limitations,high,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.1070577470808169,0.03347165240213122,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,7d,7,최근 7일,1000000043,모듬영양찰떡,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.08707639085999773,0.282555476713689,0.3848329276598591,0.33605301250249175,0.8426966292134831,1000000064,reconstructed_with_limitations,high,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.09867567748169485,0.030850994601248384,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,7d,7,최근 7일,1000000042,약식,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.08528626860103858,0.31749485567957986,0.4583939210260843,0.15182535423469537,0.7721518987341771,1000000064,reconstructed_with_limitations,high,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.09599718239069203,0.03001356191569801,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,7d,7,최근 7일,1000000127,흑임자이티,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.10837197532838017,0.1705224687581435,0.08447626627370905,0.20976802632273234,0.8914728682170542,1000000064,reconstructed_with_limitations,high,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.09326393590310916,0.029159011181572644,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,7d,7,최근 7일,1000000092,일리향 3단,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.07973382668762254,0.21356442184328212,0.13664542061124077,0.08201325019889952,0.37974683544303794,1000000064,reconstructed_with_limitations,high,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.08508404921632703,0.026601565958462282,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,7d,7,최근 7일,1000000112,매화 5송이 2호,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.07807392406608603,0.1770886936243683,0.08010210994918084,0.17248080910066826,0.21951219512195122,1000000113,reconstructed_with_limitations,high,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.08243747045725955,0.025774111928334988,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,7d,7,최근 7일,1000000113,매화 5송이 3호,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.08688889735617186,0.21128655711459735,0.07218615333724729,0.12961276618204726,0.18333333333333332,1000000112,reconstructed_with_limitations,medium,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.07628599958118767,0.023850851813676684,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,7d,7,최근 7일,1000000121,깨송편 1kg,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.06719814276229898,0.20807259170889705,0.17509538481791528,0.22743215505620418,0.787878787878788,1000000045,reconstructed_with_limitations,medium,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.0759922051356436,0.023758996849163893,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,7d,7,최근 7일,1000000044,고구마찰떡,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.06002424217281751,0.22905035108228974,0.2610622812073032,0.3501849805817377,0.871794871794872,1000000064,reconstructed_with_limitations,high,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.07065694253385163,0.022090924615713447,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,7d,7,최근 7일,1000000110,매화 3송이 2호,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.05234019960473297,0.17029674145830384,0.05533482041449734,0.09098158203406129,0.5555555555555555,1000000084,reconstructed_with_limitations,medium,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.05788725299913587,0.018098475483877323,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,7d,7,최근 7일,1000000084,십리향 1단 (1호 2호 3호),,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.08005726330461527,0.14294374522469452,0.1986844075012026,0.04153895323063839,0.6363636363636364,1000000087,reconstructed_with_limitations,medium,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.04813648126438711,0.015049892349471745,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,7d,7,최근 7일,1000000035,떡국떡 500g,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.034870776931578154,0.20727333469062095,0.15217304502304627,0.19831869046603826,0.7073170731707316,1000000064,reconstructed_with_limitations,high,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.042670494453270244,0.013340949133636782,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,7d,7,최근 7일,1000000069,설기세트,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.039682731894112824,0.13910961339881878,0.03320254387223427,0.2083834639731463,0.8636363636363635,1000000064,reconstructed_with_limitations,high,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.040906632172882325,0.01278947680450392,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,7d,7,최근 7일,1000000083,백설기,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.03269578484663087,0.23141837829031367,0.0639366779384191,0.3280306863319984,0.44444444444444453,1000000121,reconstructed_with_limitations,medium,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.03929894067774171,0.012286831341073915,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,7d,7,최근 7일,1000000089,백리향 3단,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.02458725330608132,0.43348262742795657,0.06161777244483239,0.17533275244216373,0.11764705882352942,1000000064,reconstructed_with_limitations,medium,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.0294632580927487,0.009211700791445789,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,7d,7,최근 7일,1000000090,일리향 1단 (1호 2호 3호),,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.062052915116825924,0.1128781199285306,0.1295303738440877,0.023490636526538832,0.5357142857142857,1000000091,reconstructed_with_limitations,high,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.028672634513320444,0.008964511976501137,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,7d,7,최근 7일,1000000128,흑임자인절미,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.019669403369952283,0.13545773857324764,0.024361730610752634,0.0768010403607945,0.9615384615384616,1000000064,reconstructed_with_limitations,high,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.026976373616671535,0.008434175250163158,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,7d,7,최근 7일,1000000065,흰인절미,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.014880257018892252,0.15649243383077227,0.04284178753165611,0.4266550638200215,1,1000000064,reconstructed_with_limitations,high,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.024725474272100305,0.007730430565560383,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,7d,7,최근 7일,1000000066,쑥인절미,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.02898832882115668,0.18572622041566506,0.009604014502816454,0.3146262960748957,0.8292682926829268,1000000064,reconstructed_with_limitations,high,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.017813293417801218,0.005569334136722661,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,7d,7,최근 7일,1000000033,가래떡,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.011036526610273299,0.14312214802292103,0.08115735847797956,0.06382978723404255,0.7272727272727274,1000000035,reconstructed_with_limitations,high,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.017195037895980963,0.005376036271912896,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,7d,7,최근 7일,1000000156,기원상,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.013203589799227963,0.19042857395968946,0.07128277093830329,0.14170738718022421,0.2115384615384615,1000000153,reconstructed_with_limitations,high,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.016972554499723402,0.005306476738783946,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,7d,7,최근 7일,1000000071,마스코바도 호박설기,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.008256247311488742,0.12507750208225393,0.03199295088642059,0.3191061166105768,0.9000000000000001,1000000064,reconstructed_with_limitations,high,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.016562844212833182,0.00517838063474381,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,7d,7,최근 7일,1000000143,"경기참기름, 경기들기름",,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.008850297607717479,0.12599771103043658,0.015076207075822124,0.1285808162112306,0.8888888888888891,1000000043,reconstructed_with_limitations,medium,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.015854661132602053,0.004956966878664365,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,7d,7,최근 7일,1000000153,유밀상,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.009299853181862232,0.12953933013607694,0.0794097948060111,0.05454545454545455,0.5185185185185185,1000000156,reconstructed_with_limitations,high,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.014047730888989772,0.004392029331609204,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,7d,7,최근 7일,1000000154,화연상,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.006219497081978912,0.12218573458804964,0.009084327650343418,0.10526315789473684,0.6,1000000153,reconstructed_with_limitations,high,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.011276013385269564,0.0035254506171198035,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,7d,7,최근 7일,1000000070,마스코바도 쑥설기,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.0039220855585540325,0.10733611863658477,0.012853042726004434,0.13691879486282738,0.846153846153846,1000000064,reconstructed_with_limitations,medium,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.010565188886180932,0.003303211020255758,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,7d,7,최근 7일,1000000027,마스코바도 설기,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.002638728497094009,0.12611451827909131,0.042951879645108215,0.12394957983193278,1,1000000071,reconstructed_with_limitations,medium,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.010412656734613368,0.003255521774996705,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,7d,7,최근 7일,1000000028,마스코바도 딸기설기,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.002440736534033329,0.06484666744323454,0.03206725821152391,0.16542660897748077,1,1000000045,reconstructed_with_limitations,medium,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.010029424161030965,0.0031357039398386285,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,7d,7,최근 7일,1000000072,마스코바도 흑임자설기,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.0011458302606615568,0.06912123233862104,0.005340611823527942,0,1,1000000127,reconstructed_with_limitations,medium,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.006453646046536862,0.0020177353165577367,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,7d,7,최근 7일,1000000142,경기 미숫가루,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.010711241079018012,0.14606064220400145,0.014301149471219398,0,0.857142857142857,1000000045,reconstructed_with_limitations,medium,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.006169295339382575,0.0019288329410670243,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,7d,7,최근 7일,1000000144,경기 미숫가루 쫀드기,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.025365426312218938,0.10787976935464967,0,0.07994006232548143,0.47368421052631576,1000000064,reconstructed_with_limitations,high,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,0.004121216811111994,0.0012885002751947296,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,7d,7,최근 7일,1000000074,경기 콩약과(10ea),,unavailable,Low,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0,0,0,0,0,,insufficient_reconstruction,low,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음 외 1건,상품 단위 핵심 축이 모두 재구성되지 않았습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다.,,0,상품별 최종 점수는 아직 산출하지 못했습니다.
2026-04-18,30d,30,최근 30일,1000000087,백리향 1단 (1호 2호 3호),,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.2509427405131351,0.24827063883966433,0.37056269232108907,0.30152030743413505,0.25365853658536597,1000000064,reconstructed_with_limitations,high,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다. | 30일 관측 이력이 충분하지 않습니다.,0.25682036833382466,0.08362553402123034,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,30d,30,최근 30일,1000000045,완두시루떡,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.22354111655738157,0.261760267762152,0.40413271856745486,0.4838353538381416,0.836734693877551,1000000064,reconstructed_with_limitations,high,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다. | 30일 관측 이력이 충분하지 않습니다.,0.23680114146099765,0.07710689786790062,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,30d,30,최근 30일,1000000064,2색 이티,,limited,High,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,1,0.23030639063939512,0.9285714285714286,0.1660525831017476,0.32058823529411773,1000000127,reconstructed_with_limitations,medium,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다. | 30일 관측 이력이 충분하지 않습니다.,0.18192569492738772,0.0592384221282285,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,30d,30,최근 30일,1000000085,십리향 2단 (1호 2호 3호),,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.17664900705800987,0.268630169299771,0.20657364892389526,0.16376538057594306,0.25210084033613445,1000000091,reconstructed_with_limitations,medium,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다. | 30일 관측 이력이 충분하지 않습니다.,0.17017169485310557,0.05541109900944935,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,30d,30,최근 30일,1000000063,쑥이티,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.15951118573490947,0.21818860524390332,0.1594976789340172,0.24588765840166474,0.6853146853146851,1000000062,reconstructed_with_limitations,high,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다. | 30일 관측 이력이 충분하지 않습니다.,0.16830807781579227,0.0548042703105908,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,30d,30,최근 30일,1000000091,일리향 2단 (1호 2호 3호),,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.1859425907804703,0.2302404664795253,0.1812159399349305,0.13072782472440864,0.6493506493506496,1000000064,reconstructed_with_limitations,high,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다. | 30일 관측 이력이 충분하지 않습니다.,0.13899268955202854,0.045258629462469356,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,30d,30,최근 30일,1000000108,매화 2송이 2호,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.2327555175821984,0.26621967837025035,0.2160559893984814,0.20694683969197308,0.12977099236641226,1000000092,reconstructed_with_limitations,medium,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다. | 30일 관측 이력이 충분하지 않습니다.,0.13608148647086815,0.04431068707812607,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,30d,30,최근 30일,1000000086,십리향 3단,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.10825139131738096,0.616113171117478,0.20362221324379595,0.262269581797015,0.25301204819277107,1000000064,reconstructed_with_limitations,high,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다. | 30일 관측 이력이 충분하지 않습니다.,0.1169110017513916,0.038068417306017344,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
